T_ms,lifecycle,substate,x,y,theta_deg,speed,adv_v,turn_v,dist_wp,counter,wps_left,mag_x_raw,mag_y_raw,yaw_gyro,yaw_mag,cal_status
27035,running,dwelling,47.56,-1.80,23.52,0.09,0.00,0.00,3.03,353,4,0.6800,0.1697,23.52,-9.61,not_cal
27111,running,dwelling,47.57,-1.79,23.52,0.18,0.00,0.00,3.02,343,4,0.6800,0.1697,23.52,-9.61,not_cal
27187,running,dwelling,47.58,-1.79,23.52,0.16,0.00,0.00,3.01,333,4,0.6776,0.1728,23.52,-9.31,not_cal
27263,running,dwelling,47.60,-1.78,23.52,0.36,0.00,0.00,2.99,323,4,0.6742,0.1785,23.52,-8.79,not_cal
27340,running,dwelling,47.62,-1.77,23.52,0.25,0.00,0.00,2.97,313,4,0.6733,0.1753,23.52,-9.02,not_cal
27416,running,dwelling,47.63,-1.77,23.52,0.09,0.00,0.00,2.96,303,4,0.6733,0.1753,23.52,-9.02,not_cal
27494,running,dwelling,47.64,-1.76,23.51,0.17,0.00,0.00,2.95,293,4,0.6776,0.1768,23.51,-8.99,not_cal
27572,running,dwelling,47.64,-1.76,23.51,0.03,0.00,0.00,2.94,283,4,0.6782,0.1728,23.51,-9.33,not_cal
27648,running,dwelling,47.64,-1.76,23.51,-0.06,0.00,0.00,2.94,273,4,0.6762,0.1754,23.51,-9.07,not_cal
27725,running,dwelling,47.63,-1.76,23.51,-0.15,0.00,0.00,2.95,263,4,0.6762,0.1754,23.51,-9.07,not_cal
27802,running,dwelling,47.63,-1.77,23.51,0.03,0.00,0.00,2.96,253,4,0.6787,0.1715,23.51,-9.44,not_cal
27878,running,dwelling,47.64,-1.76,23.51,0.19,0.00,0.00,2.94,243,4,0.6793,0.1732,23.51,-9.31,not_cal
27955,running,dwelling,47.64,-1.76,23.50,-0.07,0.00,0.00,2.94,233,4,0.6826,0.1747,23.50,-9.26,not_cal
28032,running,dwelling,47.64,-1.76,23.50,0.03,0.00,0.00,2.95,223,4,0.6749,0.1771,23.50,-8.92,not_cal
28108,running,dwelling,47.64,-1.76,23.50,0.07,0.00,0.00,2.94,213,4,0.6749,0.1771,23.50,-8.92,not_cal
28185,running,dwelling,47.65,-1.76,23.50,0.01,0.00,0.00,2.94,203,4,0.6773,0.1753,23.50,-9.11,not_cal
28261,running,dwelling,47.64,-1.76,23.50,-0.03,0.00,0.00,2.94,193,4,0.6752,0.1767,23.50,-8.95,not_cal
28337,running,dwelling,47.64,-1.76,23.50,-0.04,0.00,0.00,2.94,183,4,0.6761,0.1764,23.50,-8.99,not_cal
28414,running,dwelling,47.64,-1.76,23.50,-0.05,0.00,0.00,2.95,173,4,0.6761,0.1764,23.50,-8.99,not_cal
28492,running,dwelling,47.65,-1.76,23.49,0.24,0.00,0.00,2.94,163,4,0.6811,0.1739,23.49,-9.30,not_cal
28568,running,dwelling,47.66,-1.75,23.49,0.02,0.00,0.00,2.93,153,4,0.6769,0.1676,23.49,-9.71,not_cal
28645,running,dwelling,47.65,-1.76,23.49,-0.21,0.00,0.00,2.94,143,4,0.6758,0.1743,23.49,-9.15,not_cal
28722,running,dwelling,47.63,-1.76,23.49,-0.15,0.00,0.00,2.95,133,4,0.6758,0.1743,23.49,-9.15,not_cal
28797,running,dwelling,47.63,-1.76,23.49,0.12,0.00,0.00,2.95,123,4,0.6727,0.1775,23.49,-8.83,not_cal
28890,running,dwelling,47.65,-1.76,23.49,0.24,0.00,0.00,2.94,113,4,0.6754,0.1749,23.49,-9.10,not_cal
28977,running,dwelling,47.67,-1.75,23.49,0.25,0.00,0.00,2.91,103,4,0.6761,0.1716,23.49,-9.37,not_cal
29062,running,dwelling,47.69,-1.74,23.48,0.14,0.00,0.00,2.90,93,4,0.6755,0.1739,23.48,-9.18,not_cal
29140,running,dwelling,47.69,-1.74,23.48,0.08,0.00,0.00,2.89,83,4,0.6755,0.1739,23.48,-9.18,not_cal
29218,running,dwelling,47.70,-1.74,23.48,0.06,0.00,0.00,2.88,73,4,0.6749,0.1723,23.48,-9.29,not_cal
29296,running,dwelling,47.70,-1.74,23.48,-0.11,0.00,0.00,2.89,63,4,0.6740,0.1758,23.48,-8.99,not_cal
29373,running,dwelling,47.69,-1.74,23.48,-0.05,0.00,0.00,2.89,53,4,0.6702,0.1784,23.48,-8.71,not_cal
29453,running,dwelling,47.68,-1.74,23.48,-0.08,0.00,0.00,2.90,43,4,0.6766,0.1764,23.48,-9.01,not_cal
29535,running,dwelling,47.68,-1.74,23.47,-0.03,0.00,0.00,2.90,33,4,0.6766,0.1764,23.47,-9.01,not_cal
29613,running,dwelling,47.68,-1.75,23.47,0.02,0.00,0.00,2.90,23,4,0.6777,0.1747,23.47,-9.16,not_cal
29691,running,dwelling,47.69,-1.74,23.47,0.15,0.00,0.00,2.90,13,4,0.6782,0.1736,23.47,-9.26,not_cal
29769,running,dwelling,47.70,-1.74,23.47,0.24,0.00,0.00,2.88,3,4,0.6745,0.1714,23.47,-9.36,not_cal
29847,running,cruise,47.71,-1.73,23.48,0.08,0.18,-0.67,51.78,0,3,0.6745,0.1714,23.48,-9.36,not_cal
29925,running,cruise,47.70,-1.74,23.55,-0.17,0.49,-1.83,51.79,0,3,0.6738,0.1693,23.55,-9.52,not_cal
30004,running,cruise,47.69,-1.74,23.72,-0.29,0.81,-3.03,51.79,0,3,0.6791,0.1711,23.72,-9.48,not_cal
30084,running,cruise,47.65,-1.76,23.98,-0.59,1.00,-4.21,51.81,0,3,0.6733,0.1679,23.98,-9.62,not_cal
30167,running,cruise,47.65,-1.76,24.34,0.57,1.00,-5.15,51.81,0,3,0.6706,0.1679,24.34,-9.56,not_cal
30243,running,cruise,47.71,-1.73,24.73,0.87,1.00,-5.16,51.78,0,3,0.6706,0.1679,24.73,-9.56,not_cal
30321,running,cruise,47.76,-1.71,25.11,0.57,1.00,-5.14,51.76,0,3,0.6745,0.1652,25.11,-9.86,not_cal
30398,running,cruise,47.82,-1.68,25.49,1.19,1.00,-5.14,51.73,0,3,0.6735,0.1681,25.49,-9.60,not_cal
30474,running,cruise,47.92,-1.63,25.85,1.49,1.00,-4.82,51.67,0,3,0.6698,0.1679,25.85,-9.55,not_cal
30553,running,cruise,48.01,-1.59,26.21,1.06,1.00,-4.85,51.63,0,3,0.6698,0.1679,26.21,-9.55,not_cal
30630,running,cruise,48.08,-1.55,26.57,1.18,1.00,-4.87,51.59,0,3,0.6742,0.1620,26.57,-10.11,not_cal
30706,running,cruise,48.18,-1.50,26.93,1.54,1.00,-4.92,51.53,0,3,0.6749,0.1676,26.93,-9.67,not_cal
30784,running,cruise,48.26,-1.46,27.29,0.80,1.00,-4.94,51.49,0,3,0.6761,0.1631,27.29,-10.05,not_cal
30861,running,cruise,48.32,-1.43,27.66,1.00,1.00,-4.95,51.46,0,3,0.6761,0.1631,27.66,-10.05,not_cal
30938,running,cruise,48.40,-1.39,28.02,1.23,1.00,-4.97,51.41,0,3,0.6775,0.1663,28.02,-9.82,not_cal
31016,running,cruise,48.47,-1.35,28.39,0.71,1.00,-4.99,51.38,0,3,0.6798,0.1659,28.39,-9.90,not_cal
31093,running,cruise,48.51,-1.33,28.75,0.73,1.00,-4.97,51.35,0,3,0.6780,0.1641,28.75,-10.01,not_cal
31169,running,cruise,48.57,-1.30,29.12,0.99,1.00,-4.98,51.32,0,3,0.6780,0.1641,29.12,-10.01,not_cal
31247,running,cruise,48.63,-1.26,29.49,0.73,1.00,-4.99,51.28,0,3,0.6769,0.1611,29.49,-10.23,not_cal
31324,running,cruise,48.66,-1.24,29.85,0.35,1.00,-4.97,51.26,0,3,0.6843,0.1600,29.85,-10.46,not_cal
31401,running,cruise,48.69,-1.23,30.22,0.53,1.00,-4.93,51.25,0,3,0.6768,0.1621,30.22,-10.15,not_cal
31478,running,cruise,48.74,-1.20,30.58,0.88,1.00,-4.93,51.21,0,3,0.6780,0.1609,30.58,-10.27,not_cal
31557,running,cruise,48.80,-1.16,30.95,0.77,1.00,-4.93,51.18,0,3,0.6780,0.1609,30.95,-10.27,not_cal
31633,running,cruise,48.85,-1.13,31.31,0.93,1.00,-4.94,51.14,0,3,0.6776,0.1597,31.31,-10.35,not_cal
31711,running,cruise,48.91,-1.09,31.68,0.88,1.00,-4.94,51.11,0,3,0.6797,0.1565,31.68,-10.65,not_cal
31788,running,cruise,48.97,-1.06,32.04,0.87,1.00,-4.95,51.07,0,3,0.6793,0.1533,32.04,-10.90,not_cal
31865,running,cruise,49.02,-1.02,32.40,0.77,1.00,-4.96,51.03,0,3,0.6793,0.1533,32.40,-10.90,not_cal
31942,running,cruise,49.06,-1.00,32.77,0.45,1.00,-4.93,51.01,0,3,0.6803,0.1530,32.77,-10.94,not_cal
32021,running,cruise,49.10,-0.97,33.13,0.87,1.00,-4.92,50.98,0,3,0.6751,0.1550,33.13,-10.69,not_cal
32097,running,cruise,49.14,-0.95,33.50,0.39,1.00,-4.91,50.95,0,3,0.6810,0.1513,33.50,-11.09,not_cal
32175,running,cruise,49.18,-0.92,33.86,0.86,1.00,-4.88,50.93,0,3,0.6810,0.1513,33.86,-11.09,not_cal
32252,running,cruise,49.25,-0.88,34.22,1.27,1.00,-4.91,50.88,0,3,0.6735,0.1522,34.22,-10.89,not_cal
32328,running,cruise,49.34,-0.81,34.58,1.48,1.00,-4.58,50.82,0,3,0.6766,0.1525,34.58,-10.92,not_cal
32406,running,cruise,49.44,-0.74,34.91,1.67,1.00,-4.52,50.75,0,3,0.6741,0.1526,34.91,-10.86,not_cal
32483,running,cruise,49.54,-0.67,35.24,1.56,1.00,-4.57,50.67,0,3,0.6741,0.1526,35.24,-10.86,not_cal
32560,running,cruise,49.64,-0.60,35.58,1.40,1.00,-4.62,50.60,0,3,0.6784,0.1485,35.58,-11.27,not_cal
32638,running,cruise,49.71,-0.55,35.92,1.15,1.00,-4.65,50.55,0,3,0.6786,0.1494,35.92,-11.20,not_cal
32715,running,cruise,49.80,-0.49,36.27,1.59,1.00,-4.69,50.49,0,3,0.6786,0.1484,36.27,-11.28,not_cal
32792,running,cruise,49.90,-0.41,36.61,1.62,1.00,-4.75,50.41,0,3,0.6786,0.1484,36.61,-11.28,not_cal
32869,running,cruise,49.99,-0.34,36.96,1.40,1.00,-4.80,50.34,0,3,0.6797,0.1418,36.96,-11.83,not_cal
32946,running,cruise,50.08,-0.28,37.31,1.55,1.00,-4.85,50.28,0,3,0.6804,0.1408,37.31,-11.92,not_cal
33023,running,cruise,50.18,-0.20,37.67,1.62,1.00,-4.91,50.20,0,3,0.6747,0.1435,37.67,-11.61,not_cal
33100,running,cruise,50.27,-0.13,38.03,1.44,1.00,-4.96,50.13,0,3,0.6775,0.1445,38.03,-11.58,not_cal
33177,running,cruise,50.36,-0.06,38.40,1.45,1.00,-5.01,50.06,0,3,0.6775,0.1445,38.40,-11.58,not_cal
33254,running,cruise,50.44,0.00,38.77,1.24,1.00,-5.06,50.00,0,3,0.6798,0.1403,38.77,-11.96,not_cal
33331,running,cruise,50.49,0.05,39.14,0.74,1.00,-5.07,49.95,0,3,0.6863,0.1371,39.14,-12.32,not_cal
33408,running,cruise,50.54,0.08,39.51,0.72,1.00,-5.07,49.92,0,3,0.6818,0.1401,39.51,-12.00,not_cal
33484,running,cruise,50.59,0.12,39.88,0.90,1.00,-5.07,49.88,0,3,0.6818,0.1401,39.88,-12.00,not_cal
33563,running,cruise,50.63,0.16,40.26,0.55,1.00,-5.06,49.84,0,3,0.6773,0.1386,40.26,-12.05,not_cal
33640,running,cruise,50.65,0.18,40.63,0.36,1.00,-5.03,49.82,0,3,0.6825,0.1334,40.63,-12.56,not_cal
33716,running,cruise,50.68,0.20,41.00,0.56,1.00,-5.00,49.80,0,3,0.6798,0.1316,41.00,-12.66,not_cal
33794,running,cruise,50.72,0.24,41.36,0.77,1.00,-4.99,49.77,0,3,0.6798,0.1316,41.36,-12.66,not_cal
33870,running,cruise,50.77,0.28,41.73,0.77,1.00,-4.99,49.73,0,3,0.6819,0.1296,41.73,-12.85,not_cal
33947,running,cruise,50.81,0.32,42.06,0.90,1.00,-4.32,49.69,0,3,0.6846,0.1331,42.06,-12.61,not_cal
34025,running,cruise,50.88,0.38,42.38,1.29,1.00,-4.35,49.63,0,3,0.6780,0.1288,42.38,-12.86,not_cal
34102,running,cruise,50.94,0.44,42.70,1.08,1.00,-4.37,49.57,0,3,0.6780,0.1288,42.70,-12.86,not_cal
34179,running,cruise,51.01,0.50,43.02,1.26,1.00,-4.39,49.51,0,3,0.6828,0.1310,43.02,-12.75,not_cal
34257,running,cruise,51.06,0.55,43.35,0.65,1.00,-4.40,49.46,0,3,0.6819,0.1281,43.35,-12.98,not_cal
34334,running,cruise,51.08,0.57,43.67,0.03,1.00,-4.37,49.45,0,3,0.6842,0.1254,43.67,-13.23,not_cal
34411,running,cruise,51.08,0.56,43.99,-0.07,1.00,-4.31,49.45,0,3,0.6842,0.1254,43.99,-13.23,not_cal
34488,running,cruise,51.07,0.55,44.30,-0.29,1.00,-4.25,49.46,0,3,0.6817,0.1280,44.30,-12.99,not_cal
34566,running,cruise,51.05,0.54,44.62,-0.26,1.00,-4.18,49.47,0,3,0.6804,0.1257,44.62,-13.15,not_cal
34643,running,cruise,51.04,0.53,44.92,0.02,1.00,-4.12,49.48,0,3,0.6842,0.1243,44.92,-13.32,not_cal
34720,running,cruise,51.05,0.54,45.22,0.26,1.00,-4.08,49.47,0,3,0.6842,0.1243,45.22,-13.32,not_cal
34797,running,cruise,51.07,0.56,45.52,0.54,1.00,-4.06,49.45,0,3,0.6797,0.1252,45.52,-13.18,not_cal
34874,running,cruise,51.11,0.60,45.82,0.68,1.00,-4.05,49.42,0,3,0.6798,0.1263,45.82,-13.09,not_cal
34952,running,cruise,51.15,0.64,46.12,0.85,1.00,-4.05,49.37,0,3,0.6829,0.1278,46.12,-13.02,not_cal
35032,running,cruise,51.20,0.69,46.43,1.04,1.00,-4.05,49.32,0,3,0.6824,0.1264,46.43,-13.12,not_cal
35111,running,cruise,51.26,0.76,46.73,1.28,1.00,-4.08,49.26,0,3,0.6824,0.1264,46.73,-13.12,not_cal
35191,running,cruise,51.35,0.86,47.04,2.08,1.00,-4.14,49.16,0,3,0.6822,0.1263,47.04,-13.13,not_cal
